_id,brand,breadcrumbs,currency,description,image_url,pdp_url,price,product_name,variants
,Adjmi,Home/All Products/Tie-Dye Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport a playful tie-dye pattern that is perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45081557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450815_rhododendron_1_grande.jpg?v=1625597493,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-legging-450815-rhododendron,9.80,Tie-Dye Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Rhododendron'}"
,Adjmi,Home/All Products/Color Block Scoop Neck Tee,USD,"Our girls’ tees have a standout color block design. A cool graphic highlights the front. The relaxed cut lends full coverage and makes them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. The soft cotton-blend fabric promises daylong comfort, plus they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30142360% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/301423_caribbean-sea_1_grande.jpg?v=1625597441,https://www.shopjustice.com/collections/all-products/products/colorblock-tie-dye-tee-hem-crest2-301423-caribbean-sea,9.80,Color Block Scoop Neck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Caribbean Sea'}"
,Adjmi,Home/All Products/Color Block Scoop Neck Tee,USD,"Our girls’ tees have a standout color block design. A cool graphic highlights the front. The relaxed cut lends full coverage and makes them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. The soft cotton-blend fabric promises daylong comfort, plus they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30142360% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/301423_electric-coral_1_grande.jpg?v=1625688354,https://www.shopjustice.com/collections/all-products/products/colorblock-tie-dye-tee-hem-crest2-301423-electric-coral,9.80,Color Block Scoop Neck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Electric Coral'}"
,Adjmi,Home/All Products/Color Block Scoop Neck Tee,USD,"Our girls’ tees have a standout color block design. A cool graphic highlights the front. The relaxed cut lends full coverage and makes them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. The soft cotton-blend fabric promises daylong comfort, plus they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30142360% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/301423_bluebird_1_grande.jpg?v=1625269442,https://www.shopjustice.com/collections/all-products/products/colorblock-tie-dye-tee-hem-crest2-301423-bluebird,9.80,Color Block Scoop Neck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Bluebird'}"
,Adjmi,Home/All Products/Patterned Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45098557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450985_blue-zebra_1-v2_grande.jpg?v=1624918279,https://www.shopjustice.com/collections/all-products/products/aop-legging-450985-blue-zebra,9.80,Patterned Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Blue Zebra'}"
,Adjmi,Home/All Products/Graphic Raglan Tee,USD,"Our girls’ raglan tees have an on-trend color-block design. They have a crew neckline. A bold graphic highlights the front. The soft cotton-blend fabric promises daylong comfort. And they easily pair with Justice Denim shorts. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30507360% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/305073_pearl-heather_1-v2_grande.jpg?v=1624918244,https://www.shopjustice.com/collections/all-products/products/ss-baseball-tee-justice-heart-305073-pearl-heather,11.20,Graphic Raglan Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Pearl Heather'}"
,Adjmi,Home/All Products/Graphic Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful graphic. And they’re perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45348357% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/453483_black_1-v2_grande.jpg?v=1624918287,https://www.shopjustice.com/collections/all-products/products/graphic-legging-justice-pixel-color-453483-black,9.80,Graphic Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Black'}"
,Adjmi,Home/All Products/Graphic Crewneck Tee,USD,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Effortlessly pair them with Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30599760% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/305997_graphite-heather_1_grande.jpg?v=1625011547,https://www.shopjustice.com/collections/all-products/products/ls-boxy-graphic-tee-malibu-305997-graphite-heather,12.60,Graphic Crewneck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Graphite Heather'}"
,Adjmi,Home/All Products/Graphic Crewneck Tee,USD,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. Effortlessly pair them with Justice Denim jeans.#30937060% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309370_honeycomb_1_grande.jpg?v=1625597479,https://www.shopjustice.com/collections/all-products/products/ls-boxy-tee-yay-for-today-309370-honeycomb,12.60,Graphic Crewneck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Honeycomb'}"
,Adjmi,Home/All Products/Patterned Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45098557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450985_black-warms-floral_1-v2_grande.jpg?v=1624918275,https://www.shopjustice.com/collections/all-products/products/aop-legging-floral-450985-black-warm-floral,9.80,Patterned Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Black Warm Floral'}"
,Adjmi,Home/All Products/Graphic Crewneck Tee,USD,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. Effortlessly pair them with Justice Denim jeans.#30937060% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309370_paparazzi-purple_1_grande.jpg?v=1625688923,https://www.shopjustice.com/collections/all-products/products/ls-boxy-tee-justice-varsity-309370-paparazzi-purple,12.60,Graphic Crewneck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Paparazzi Purple'}"
,Adjmi,Home/All Products/Graphic Crewneck Tee,USD,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. Effortlessly pair them with Justice Denim jeans.#30937060% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309370_cloudy-heather_1_grande.jpg?v=1625597480,https://www.shopjustice.com/collections/all-products/products/ls-boxy-tee-kindness-309370-cloudy-heather,12.60,Graphic Crewneck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Cloudy Heather'}"
,Adjmi,Home/All Products/Graphic Crewneck Tee,USD,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. Effortlessly pair them with Justice Denim jeans.#30937060% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309370_angel-peach_1_grande.jpg?v=1625597476,https://www.shopjustice.com/collections/all-products/products/ls-boxy-tee-no-complaints-309370-angel-peach,12.60,Graphic Crewneck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Angel Peach'}"
,Adjmi,Home/All Products/Graphic Crewneck Tee,USD,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Effortlessly pair them with Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30599760% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/305997_bluebird_1_grande.jpg?v=1625011547,https://www.shopjustice.com/collections/all-products/products/ls-boxy-graphic-tee-take-it-easy-305997-bluebird,12.60,Graphic Crewneck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Bluebird'}"
,Adjmi,Home/All Products/Graphic Crewneck Tee,USD,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Effortlessly pair them with Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30599760% cotton and 40% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/305997_black_1_grande.jpg?v=1625011540,https://www.shopjustice.com/collections/all-products/products/ls-boxy-graphic-tee-justice-boston-terrier-305997-black,12.60,Graphic Crewneck Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Black'}"
,Adjmi,Home/All Products/Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband and stretch cotton that’s super-comfy and follows her every movement. They sport easy-to-pair hues that are perfect for mixing and matching with tanks, tees, and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style.#45252957% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/452529_ladybug-red_1_grande.jpg?v=1625102960,https://www.shopjustice.com/collections/all-products/products/solid-core-legging-452529-ladybug-red,9.80,Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Ladybug Red'}"
,Adjmi,Home/All Products/Graphic Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful graphic. And they’re perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45348357% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/453483_graphite-heather_1-v2_grande.jpg?v=1624918291,https://www.shopjustice.com/collections/all-products/products/graphic-legging-sun-peace-smily-face-453483-graphite-heather,9.80,Graphic Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Graphite Heather'}"
,Adjmi,Home/All Products/Patterned Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45088557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450885_white-graffiti_1-v2_grande.jpg?v=1624918273,https://www.shopjustice.com/collections/all-products/products/aop-legging-smiley-face-450885-white-graffiti,9.80,Patterned Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'White Graffiti'}"
,Adjmi,Home/All Products/Patterned Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45088557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450885_black-multi_1_grande.jpg?v=1625011613,https://www.shopjustice.com/collections/all-products/products/aop-legging-multi-checker-450885-black-multi,9.80,Patterned Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Black Multi'}"
,Adjmi,Home/All Products/Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport solid, easy-to-pair hues that are perfect for mixing and matching with tanks, tees, and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style.#45252957% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/452529_waterfall_1_grande.jpg?v=1625011627,https://www.shopjustice.com/collections/all-products/products/solid-core-legging-452529-waterfall,9.80,Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Waterfall'}"
,Adjmi,Home/All Products/Full-Length Leggings,USD,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport solid, easy-to-pair hues that are perfect for mixing and matching with tanks, tees, and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style.#45252957% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/452529_meadow-violet_1_grande.jpg?v=1625011623,https://www.shopjustice.com/collections/all-products/products/solid-core-legging-452529-meadow-violet,9.80,Full-Length Leggings,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Meadow Violet'}"
,Adjmi,Home/All Products/Patterned Zip-Up Hoodie,USD,"An allover design gives our girls’ hoodies a standout appeal. Gold hardware brings panache charm to the half-zip neckline and offers a hint of shine. A Justice logo graphic adorns the front. And the banded hemline and cuffs bring classic style. Your all-star can throw on her hoodie as an extra layer of comfort to wear in the studio to the sidewalk.#30763352% cotton, 36% recycled polyester and 12% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307663_angle-peach-marble_1_grande.jpg?v=1625269566,https://www.shopjustice.com/collections/all-products/products/zip-hoodie-marbled-307663-angel-peach-marble,19.60,Patterned Zip-Up Hoodie,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Angel Peach Marble'}"
,Adjmi,Home/All Products/Patterned Zip-Up Hoodie,USD,"An allover design gives our girls’ hoodies a standout appeal. Gold hardware brings panache charm to the half-zip neckline and offers a hint of shine. A Justice logo graphic adorns the front. And the banded hemline and cuffs bring classic style. Your all-star can throw on her hoodie as an extra layer of comfort to wear in the studio to the sidewalk.#30763352% cotton, 36% recycled polyester and 12% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307663_dye-effect_1_grande.jpg?v=1625269589,https://www.shopjustice.com/collections/all-products/products/zip-hoodie-dye-effect-307663-dye-effect,19.60,Patterned Zip-Up Hoodie,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Dye Effect'}"
,Adjmi,Home/All Products/Graphic Cross-Front Tee,USD,"We created this line of tees for your free-spirited girl. The front has a bold, glittering graphic boasting an affirming message. The top has a crew neckline.A reverse surplice hemline brings an on-trend update to the classic design. The soft cotton-blend fabric promises daylong comfort. And they easily pair with Justice Denim jeans.#30902960% cotton and 40% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309029_electric-lime_1_grande.jpg?v=1625102942,https://www.shopjustice.com/collections/all-products/products/crossfront-tee-all-now-309029-electric-lime,12.60,Graphic Cross-Front Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Electric Lime'}"
,Adjmi,Home/All Products/Color Block Zip-Up Hoodie,USD,"A bold design gives our girls’ hoodies a standout appeal. Gold hardware brings panache charm to the half-zip neckline and offers a hint of shine. A Justice logo graphic adorns the front. And the banded hemline and cuffs bring classic style. Your all-star can throw on her hoodie as an extra layer of comfort to wear in the studio to the sidewalk.#30366452% cotton, 36% recycled polyester and 12% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/303664_cozy-pink_1_grande.jpg?v=1625269496,https://www.shopjustice.com/collections/all-products/products/solid-colorblock-zip-hoodie-303664-cozy-pink,19.60,Color Block Zip-Up Hoodie,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Cozy Pink'}"
,Adjmi,Home/All Products/Graphic Cross-Front Tee,USD,"We created this line of tees for your free-spirited girl. The front has a bold, glittering graphic boasting an affirming message. The top has a crew neckline.A reverse surplice hemline brings an on-trend update to the classic design. The soft cotton-blend fabric promises daylong comfort. And they easily pair with Justice Denim jeans.#30902960% cotton and 40% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309029_black_1_grande.jpg?v=1625102937,https://www.shopjustice.com/collections/all-products/products/crossfront-tee-love-all-beings-309029-black,12.60,Graphic Cross-Front Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Black'}"
,Adjmi,Home/All Products/Cargo Joggers,USD,"A bold hue gives our girls’ joggers standout appeal. A sweet bow is stationed on the stretchy waistband. They have two slip and two cargo pockets. A shiny graphic punctuates one of the legs. Banded cuffs bring classic style. And the knit, cotton-rich fleece fabric promises a comfy feel. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45722152% cotton and 48% recycled polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/457221_cozy-pink_1_grande.jpg?v=1625270359,https://www.shopjustice.com/collections/all-products/products/cargo-knit-jogger-457221-cozy-pink,19.60,Cargo Joggers,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Cozy Pink'}"
,Adjmi,Home/All Products/Graphic Cross-Front Tee,USD,"We created this line of tees for your free-spirited girl. The front has a bold, glittering graphic boasting an affirming message. The top has a crew neckline.A reverse surplice hemline brings an on-trend update to the classic design. The soft cotton-blend fabric promises daylong comfort. And they easily pair with Justice Denim jeans.#30902960% cotton and 40% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309029_pearl-heather_1_grande.jpg?v=1625102946,https://www.shopjustice.com/collections/all-products/products/crossfront-tee-let-your-soul-glow-309029-pearl-heather,12.60,Graphic Cross-Front Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Pearl Heather'}"
,Adjmi,Home/All Products/Graphic Cross-Front Tee,USD,"We created this line of tees for your free-spirited girl. The front has a bold, glittering graphic boasting an affirming message. The top has a crew neckline.A reverse surplice hemline brings an on-trend update to the classic design. The soft cotton-blend fabric promises daylong comfort. And they easily pair with Justice Denim jeans.#30902960% cotton and 40% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309029_cozy-pink_1_grande.jpg?v=1625102942,https://www.shopjustice.com/collections/all-products/products/crossfront-tee-mind-vibes-309029-cozy-pink,12.60,Graphic Cross-Front Tee,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Cozy Pink'}"
,Adjmi,Home/All Products/Collection X by Justice Patterned Crop Tank,USD,"We elevated our girls’ tanks with all the extra-special details Collection X by Justice is known for, like the bold allover pattern and lace-front design.The scoop neckline creates a form-fitting shape. They have tons of stretch—which promises a comfy fit. Plus, the thick band and wide straps promise a secure, fuss-free fit.#30235892% polyester and 8% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/302358_angel-peach-marble_1_grande.jpg?v=1625872104,https://www.shopjustice.com/collections/all-products/products/col-x-two-fer-tank-302358-angel-peach-marble,15.40,Collection X by Justice Patterned Crop Tank,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Angel Peach Marble'}"
,Adjmi,Home/All Products/Collection X by Justice Patterned Crop Tank,USD,"We elevated our girls’ tanks with all the extra-special details Collection X by Justice is known for, like the bold allover pattern and lace-front design.The scoop neckline creates a form-fitting shape. They have tons of stretch—which promises a comfy fit. Plus, the thick band and wide straps promise a secure, fuss-free fit.#30235892% polyester and 8% elastaneMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/302358_cozy-pink-floral_1_grande.jpg?v=1625872121,https://www.shopjustice.com/collections/all-products/products/col-x-two-fer-tank-302358-cozy-pink-floral,15.40,Collection X by Justice Patterned Crop Tank,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Cozy Pink Floral'}"
,Adjmi,Home/All Products/Disney® Dip-Dye Tie-Front Tee,USD,"The Justice X Disney® collab has looks with timeless graphics and on-trend designs your girl will love. Our girls’ tees sport a classic crew neckline and short sleeves, plus they tie at the front hemline. They’redip-dyed, and a graphic on the front reps her Disney® faves. Soft cotton-blend fabric and a relaxed-cut promise breezy comfort. Effortlessly pair them with matching shorts or leggings from our Disney® collection.#722960% cotton and 40% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/007229_multi_1_grande.jpg?v=1614912576,https://www.shopjustice.com/collections/all-products/products/disney-dip-dye-tee-007229-multi,16.80,Disney® Dip-Dye Tie-Front Tee,"{'size': ['5/6', '7/8', '10', '12/14', '16/18', '16/18PL'], 'color': 'Multi'}"
,Adjmi,Home/All Products/Collection X by Justice Graphic Layered Tank,USD,"We elevated our girls’ tanks with all the extra-special designs and details Collection X by Justice is known for. The soft, durable fabric promises wear after wear. A layered design brings on-trend edge. Bias binding finishes the neckline and armholes. A bold graphic highlights the front. And the vibrant hues are a perfect match for leggings and other pieces in this capsule collection.#304112Body: 96% rayon and 4% spandexSelf: 90% polyester and 10% spandexMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/304112_bleach-white_1_grande.jpg?v=1625102895,https://www.shopjustice.com/collections/all-products/products/col-x-two-fer-tank-304112-bleach-white,18.20,Collection X by Justice Graphic Layered Tank,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)', 'XXL (16P/18P)'], 'color': 'Bleach White'}"
,Adjmi,Home/All Products/Disney® Tie-Dye Crewneck Tee,USD,"The Justice X Disney® collab has looks with timeless graphics and on-trend designs your girl will love. Our girls’ short-sleeve tees sport a classic crew neckline. The allover tie-dye pattern lends playful texture. A graphic on the front reps her Disney® faves. Soft cotton-blend fabric promises day-long comfort. Effortlessly pair them with matching shorts or leggings from our Disney® collection.#387160% cotton and 40% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/003871_purpline_1_grande.jpg?v=1614968004,https://www.shopjustice.com/collections/all-products/products/disney-tie-dye-tee-003871-purpline,16.80,Disney® Tie-Dye Crewneck Tee,"{'size': ['5/6', '7/8', '10', '12/14', '16/18', '16/18PL'], 'color': 'Purpline'}"
